Time,Month,Eastings,Northings,LSOA name,Crime type
0,2020-04,548479,189453,Barking and Dagenham 001D,Anti-social behaviour
0,2020-04,548479,189453,Barking and Dagenham 001D,Anti-social behaviour
0,2020-04,548479,189453,Barking and Dagenham 001D,Anti-social behaviour
0,2020-04,548479,189453,Barking and Dagenham 001D,Anti-social behaviour
0,2020-04,548071,188576,Barking and Dagenham 002B,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,548539,188099,Barking and Dagenham 002E,Anti-social behaviour
0,2020-04,549852,186110,Barking and Dagenham 006A,Anti-social behaviour
0,2020-04,549852,186110,Barking and Dagenham 006A,Anti-social behaviour
0,2020-04,549852,186110,Barking and Dagenham 006A,Anti-social behaviour
0,2020-04,549852,186110,Barking and Dagenham 006A,Anti-social behaviour
0,2020-04,549852,186110,Barking and Dagenham 006A,Anti-social behaviour
0,2020-04,549852,186110,Barking and Dagenham 006A,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,549814,186351,Barking and Dagenham 006E,Anti-social behaviour
0,2020-04,547331,186086,Barking and Dagenham 008B,Anti-social behaviour
0,2020-04,549955,185225,Barking and Dagenham 010B,Anti-social behaviour
0,2020-04,549955,185225,Barking and Dagenham 010B,Anti-social behaviour
0,2020-04,550630,184565,Barking and Dagenham 010C,Anti-social behaviour
0,2020-04,550815,184731,Barking and Dagenham 010C,Anti-social behaviour
0,2020-04,545252,184913,Barking and Dagenham 011D,Anti-social behaviour
0,2020-04,545252,184913,Barking and Dagenham 011D,Anti-social behaviour
0,2020-04,545825,184508,Barking and Dagenham 011E,Anti-social behaviour
0,2020-04,544030,184292,Barking and Dagenham 015A,Anti-social behaviour
0,2020-04,549935,183673,Barking and Dagenham 020D,Anti-social behaviour
0,2020-04,549935,183673,Barking and Dagenham 020D,Anti-social behaviour
0,2020-04,549935,183673,Barking and Dagenham 020D,Anti-social behaviour
0,2020-04,549935,183673,Barking and Dagenham 020D,Anti-social behaviour
0,2020-04,549935,183673,Barking and Dagenham 020D,Anti-social behaviour
0,2020-04,549935,183673,Barking and Dagenham 020D,Anti-social behaviour
0,2020-04,524371,196438,Barnet 001E,Anti-social behaviour
0,2020-04,524602,196018,Barnet 001F,Anti-social behaviour
0,2020-04,527667,196031,Barnet 003B,Anti-social behaviour
0,2020-04,528154,195445,Barnet 003D,Anti-social behaviour
0,2020-04,528535,195072,Barnet 003D,Anti-social behaviour
0,2020-04,525418,195356,Barnet 004C,Anti-social behaviour
0,2020-04,524295,195328,Barnet 004E,Anti-social behaviour
0,2020-04,523135,195843,Barnet 007E,Anti-social behaviour
0,2020-04,526638,192332,Barnet 011E,Anti-social behaviour
0,2020-04,526638,192332,Barnet 011E,Anti-social behaviour
0,2020-04,525626,193502,Barnet 012C,Anti-social behaviour
0,2020-04,520581,192691,Barnet 013E,Anti-social behaviour
0,2020-04,527506,192906,Barnet 015B,Anti-social behaviour
0,2020-04,527506,192906,Barnet 015B,Anti-social behaviour
0,2020-04,527506,192906,Barnet 015B,Anti-social behaviour
0,2020-04,527506,192906,Barnet 015B,Anti-social behaviour
0,2020-04,527506,192906,Barnet 015B,Anti-social behaviour
0,2020-04,520998,192742,Barnet 016D,Anti-social behaviour
0,2020-04,519285,191970,Barnet 018B,Anti-social behaviour
0,2020-04,519878,190904,Barnet 024A,Anti-social behaviour
0,2020-04,519878,190904,Barnet 024A,Anti-social behaviour
0,2020-04,519878,190904,Barnet 024A,Anti-social behaviour
0,2020-04,519878,190904,Barnet 024A,Anti-social behaviour
0,2020-04,520368,191137,Barnet 024F,Anti-social behaviour
0,2020-04,520368,191137,Barnet 024F,Anti-social behaviour
0,2020-04,520368,191137,Barnet 024F,Anti-social behaviour
0,2020-04,523224,190305,Barnet 025A,Anti-social behaviour
0,2020-04,523224,190305,Barnet 025A,Anti-social behaviour
0,2020-04,524780,189972,Barnet 028D,Anti-social behaviour
0,2020-04,524780,189972,Barnet 028D,Anti-social behaviour
0,2020-04,526512,189798,Barnet 029A,Anti-social behaviour
0,2020-04,523425,190140,Barnet 031C,Anti-social behaviour
0,2020-04,526630,188648,Barnet 033F,Anti-social behaviour
0,2020-04,524094,188886,Barnet 034A,Anti-social behaviour
0,2020-04,523907,188329,Barnet 034D,Anti-social behaviour
0,2020-04,523907,188329,Barnet 034D,Anti-social behaviour
0,2020-04,525401,188946,Barnet 035A,Anti-social behaviour
0,2020-04,524005,188178,Barnet 037C,Anti-social behaviour
0,2020-04,524005,188178,Barnet 037C,Anti-social behaviour
0,2020-04,524973,186726,Barnet 038A,Anti-social behaviour
0,2020-04,524973,186726,Barnet 038A,Anti-social behaviour
0,2020-04,524973,186726,Barnet 038A,Anti-social behaviour
0,2020-04,525365,187351,Barnet 038B,Anti-social behaviour
0,2020-04,525724,187542,Barnet 038E,Anti-social behaviour
0,2020-04,524175,186423,Barnet 040B,Anti-social behaviour
0,2020-04,524218,186358,Barnet 040B,Anti-social behaviour
0,2020-04,548529,179328,Bexley 002E,Anti-social behaviour
0,2020-04,548529,179328,Bexley 002E,Anti-social behaviour
0,2020-04,547334,179858,Bexley 002F,Anti-social behaviour
0,2020-04,549796,179407,Bexley 003B,Anti-social behaviour
0,2020-04,549796,179407,Bexley 003B,Anti-social behaviour
0,2020-04,549796,179407,Bexley 003B,Anti-social behaviour
0,2020-04,550133,177253,Bexley 007B,Anti-social behaviour
0,2020-04,550133,177253,Bexley 007B,Anti-social behaviour
0,2020-04,550133,177253,Bexley 007B,Anti-social behaviour
0,2020-04,550133,177253,Bexley 007B,Anti-social behaviour
0,2020-04,547689,176787,Bexley 009G,Anti-social behaviour
0,2020-04,547689,176787,Bexley 009G,Anti-social behaviour
0,2020-04,551965,175964,Bexley 010D,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,548518,176616,Bexley 011B,Anti-social behaviour
0,2020-04,546137,176330,Bexley 013A,Anti-social behaviour
0,2020-04,547126,176078,Bexley 013D,Anti-social behaviour
0,2020-04,547126,176078,Bexley 013D,Anti-social behaviour
0,2020-04,547126,176078,Bexley 013D,Anti-social behaviour
0,2020-04,550599,175850,Bexley 014A,Anti-social behaviour
0,2020-04,550599,175850,Bexley 014A,Anti-social behaviour
0,2020-04,550365,176141,Bexley 014A,Anti-social behaviour
0,2020-04,550637,176106,Bexley 014B,Anti-social behaviour
0,2020-04,550637,176106,Bexley 014B,Anti-social behaviour
0,2020-04,550637,176106,Bexley 014B,Anti-social behaviour
0,2020-04,548026,174649,Bexley 020C,Anti-social behaviour
0,2020-04,548026,174649,Bexley 020C,Anti-social behaviour
0,2020-04,548601,174395,Bexley 020D,Anti-social behaviour
0,2020-04,547889,175626,Bexley 020E,Anti-social behaviour
0,2020-04,547720,175268,Bexley 020E,Anti-social behaviour
0,2020-04,547720,175268,Bexley 020E,Anti-social behaviour
0,2020-04,547720,175268,Bexley 020E,Anti-social behaviour
0,2020-04,519688,189616,Brent 001C,Anti-social behaviour
0,2020-04,519688,189616,Brent 001C,Anti-social behaviour
0,2020-04,519688,189616,Brent 001C,Anti-social behaviour
0,2020-04,519485,189105,Brent 003F,Anti-social behaviour
0,2020-04,519485,189105,Brent 003F,Anti-social behaviour
0,2020-04,519485,189105,Brent 003F,Anti-social behaviour
0,2020-04,516594,188035,Brent 008D,Anti-social behaviour
0,2020-04,516840,187069,Brent 008E,Anti-social behaviour
0,2020-04,516840,187069,Brent 008E,Anti-social behaviour
0,2020-04,516840,187069,Brent 008E,Anti-social behaviour
0,2020-04,517830,186017,Brent 012A,Anti-social behaviour
0,2020-04,521250,186286,Brent 014B,Anti-social behaviour
0,2020-04,521673,185541,Brent 014D,Anti-social behaviour
0,2020-04,521800,185667,Brent 014D,Anti-social behaviour
0,2020-04,521800,185667,Brent 014D,Anti-social behaviour
0,2020-04,521673,185541,Brent 014D,Anti-social behaviour
0,2020-04,521800,185667,Brent 014D,Anti-social behaviour
0,2020-04,521800,185667,Brent 014D,Anti-social behaviour
0,2020-04,521800,185667,Brent 014D,Anti-social behaviour
0,2020-04,520916,186262,Brent 014E,Anti-social behaviour
0,2020-04,520916,186262,Brent 014E,Anti-social behaviour
0,2020-04,522756,185501,Brent 015C,Anti-social behaviour
0,2020-04,522756,185501,Brent 015C,Anti-social behaviour
0,2020-04,522756,185501,Brent 015C,Anti-social behaviour
0,2020-04,522756,185501,Brent 015C,Anti-social behaviour
0,2020-04,519570,186115,Brent 017B,Anti-social behaviour
0,2020-04,519570,186115,Brent 017B,Anti-social behaviour
0,2020-04,519570,186115,Brent 017B,Anti-social behaviour
0,2020-04,519570,186115,Brent 017B,Anti-social behaviour
0,2020-04,519570,186115,Brent 017B,Anti-social behaviour
0,2020-04,519570,186115,Brent 017B,Anti-social behaviour
0,2020-04,519434,185218,Brent 017C,Anti-social behaviour
0,2020-04,519491,185114,Brent 017D,Anti-social behaviour
0,2020-04,518906,185916,Brent 017G,Anti-social behaviour
0,2020-04,518906,185916,Brent 017G,Anti-social behaviour
0,2020-04,518906,185916,Brent 017G,Anti-social behaviour
0,2020-04,518906,185916,Brent 017G,Anti-social behaviour
0,2020-04,518906,185916,Brent 017G,Anti-social behaviour
0,2020-04,518906,185916,Brent 017G,Anti-social behaviour
0,2020-04,522831,185285,Brent 018B,Anti-social behaviour
0,2020-04,522831,185285,Brent 018B,Anti-social behaviour
0,2020-04,522831,185285,Brent 018B,Anti-social behaviour
0,2020-04,522831,185285,Brent 018B,Anti-social behaviour
0,2020-04,522831,185285,Brent 018B,Anti-social behaviour
0,2020-04,522831,185285,Brent 018B,Anti-social behaviour
0,2020-04,522831,185285,Brent 018B,Anti-social behaviour
0,2020-04,520573,184708,Brent 021A,Anti-social behaviour
0,2020-04,520573,184708,Brent 021A,Anti-social behaviour
0,2020-04,523453,185007,Brent 023D,Anti-social behaviour
0,2020-04,523453,185007,Brent 023D,Anti-social behaviour
0,2020-04,523453,185007,Brent 023D,Anti-social behaviour
0,2020-04,523453,185007,Brent 023D,Anti-social behaviour
0,2020-04,523453,185007,Brent 023D,Anti-social behaviour
0,2020-04,523453,185007,Brent 023D,Anti-social behaviour
0,2020-04,521362,184185,Brent 025E,Anti-social behaviour
0,2020-04,521362,184185,Brent 025E,Anti-social behaviour
0,2020-04,517607,183655,Brent 029C,Anti-social behaviour
0,2020-04,523867,184189,Brent 030B,Anti-social behaviour
0,2020-04,523867,184189,Brent 030B,Anti-social behaviour
0,2020-04,523283,183878,Brent 030C,Anti-social behaviour
0,2020-04,523283,183878,Brent 030C,Anti-social behaviour
0,2020-04,523283,183878,Brent 030C,Anti-social behaviour
0,2020-04,523283,183878,Brent 030C,Anti-social behaviour
0,2020-04,525482,183488,Brent 034B,Anti-social behaviour
0,2020-04,525482,183488,Brent 034B,Anti-social behaviour
0,2020-04,544040,171518,Bromley 002B,Anti-social behaviour
0,2020-04,540712,169814,Bromley 008E,Anti-social behaviour
0,2020-04,540712,169814,Bromley 008E,Anti-social behaviour
0,2020-04,537773,169599,Bromley 012C,Anti-social behaviour
0,2020-04,537496,168823,Bromley 012D,Anti-social behaviour
0,2020-04,542427,167198,Bromley 026B,Anti-social behaviour
0,2020-04,537778,165998,Bromley 030B,Anti-social behaviour
0,2020-04,537921,166169,Bromley 030B,Anti-social behaviour
0,2020-04,541414,158156,Bromley 039A,Anti-social behaviour
0,2020-04,541414,158156,Bromley 039A,Anti-social behaviour
0,2020-04,526184,186733,Camden 002E,Anti-social behaviour
0,2020-04,526184,186733,Camden 002E,Anti-social behaviour
0,2020-04,529281,185395,Camden 003D,Anti-social behaviour
0,2020-04,524941,185363,Camden 005C,Anti-social behaviour
0,2020-04,525496,185368,Camden 005D,Anti-social behaviour
0,2020-04,525496,185368,Camden 005D,Anti-social behaviour
0,2020-04,525496,185368,Camden 005D,Anti-social behaviour
0,2020-04,525496,185368,Camden 005D,Anti-social behaviour
0,2020-04,525496,185368,Camden 005D,Anti-social behaviour
0,2020-04,525496,185368,Camden 005D,Anti-social behaviour
0,2020-04,525496,185368,Camden 005D,Anti-social behaviour
0,2020-04,525496,185368,Camden 005D,Anti-social behaviour
0,2020-04,529501,185441,Camden 009C,Anti-social behaviour
0,2020-04,529508,185136,Camden 009C,Anti-social behaviour
0,2020-04,529508,185136,Camden 009C,Anti-social behaviour
0,2020-04,529616,185036,Camden 009E,Anti-social behaviour
0,2020-04,529747,184727,Camden 015E,Anti-social behaviour
0,2020-04,529747,184727,Camden 015E,Anti-social behaviour
0,2020-04,529747,184727,Camden 015E,Anti-social behaviour
0,2020-04,529747,184727,Camden 015E,Anti-social behaviour
0,2020-04,529747,184727,Camden 015E,Anti-social behaviour
0,2020-04,530839,182030,Camden 027D,Anti-social behaviour
0,2020-04,531146,169403,Croydon 003C,Anti-social behaviour
0,2020-04,531146,169403,Croydon 003C,Anti-social behaviour
0,2020-04,530880,169707,Croydon 003C,Anti-social behaviour
0,2020-04,531853,168871,Croydon 005C,Anti-social behaviour
0,2020-04,531853,168871,Croydon 005C,Anti-social behaviour
0,2020-04,531853,168871,Croydon 005C,Anti-social behaviour
0,2020-04,531853,168871,Croydon 005C,Anti-social behaviour
0,2020-04,532326,168718,Croydon 005D,Anti-social behaviour
0,2020-04,532326,168718,Croydon 005D,Anti-social behaviour
0,2020-04,532326,168718,Croydon 005D,Anti-social behaviour
0,2020-04,532326,168718,Croydon 005D,Anti-social behaviour
0,2020-04,532326,168718,Croydon 005D,Anti-social behaviour
0,2020-04,532326,168718,Croydon 005D,Anti-social behaviour
0,2020-04,532326,168718,Croydon 005D,Anti-social behaviour
0,2020-04,533159,169565,Croydon 005E,Anti-social behaviour
0,2020-04,533159,169565,Croydon 005E,Anti-social behaviour
0,2020-04,533159,169565,Croydon 005E,Anti-social behaviour
0,2020-04,533159,169565,Croydon 005E,Anti-social behaviour
0,2020-04,533604,168909,Croydon 007B,Anti-social behaviour
0,2020-04,533604,168909,Croydon 007B,Anti-social behaviour
0,2020-04,533604,168909,Croydon 007B,Anti-social behaviour
0,2020-04,533604,168909,Croydon 007B,Anti-social behaviour
0,2020-04,533319,169252,Croydon 007C,Anti-social behaviour
0,2020-04,533745,168861,Croydon 007D,Anti-social behaviour
0,2020-04,534013,168403,Croydon 008C,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,534116,168411,Croydon 008D,Anti-social behaviour
0,2020-04,532440,168047,Croydon 013A,Anti-social behaviour
0,2020-04,532440,168047,Croydon 013A,Anti-social behaviour
0,2020-04,532440,168047,Croydon 013A,Anti-social behaviour
0,2020-04,532440,168047,Croydon 013A,Anti-social behaviour
0,2020-04,532440,168047,Croydon 013A,Anti-social behaviour
0,2020-04,532735,167166,Croydon 013B,Anti-social behaviour
0,2020-04,532735,167166,Croydon 013B,Anti-social behaviour
0,2020-04,531325,167419,Croydon 015D,Anti-social behaviour
0,2020-04,531325,167419,Croydon 015D,Anti-social behaviour
0,2020-04,531325,167419,Croydon 015D,Anti-social behaviour
0,2020-04,531325,167419,Croydon 015D,Anti-social behaviour
0,2020-04,531325,167419,Croydon 015D,Anti-social behaviour
0,2020-04,531325,167419,Croydon 015D,Anti-social behaviour
0,2020-04,536497,167011,Croydon 018C,Anti-social behaviour
0,2020-04,536497,167011,Croydon 018C,Anti-social behaviour
0,2020-04,536497,167011,Croydon 018C,Anti-social behaviour
0,2020-04,536497,167011,Croydon 018C,Anti-social behaviour
0,2020-04,536497,167011,Croydon 018C,Anti-social behaviour
0,2020-04,536497,167011,Croydon 018C,Anti-social behaviour
0,2020-04,532021,166550,Croydon 020A,Anti-social behaviour
0,2020-04,532021,166550,Croydon 020A,Anti-social behaviour
0,2020-04,532021,166550,Croydon 020A,Anti-social behaviour
0,2020-04,532021,166550,Croydon 020A,Anti-social behaviour
0,2020-04,532101,166107,Croydon 020B,Anti-social behaviour
0,2020-04,533337,165983,Croydon 022E,Anti-social behaviour
0,2020-04,531818,166051,Croydon 024A,Anti-social behaviour
0,2020-04,531818,166051,Croydon 024A,Anti-social behaviour
0,2020-04,531818,166051,Croydon 024A,Anti-social behaviour
0,2020-04,531818,166051,Croydon 024A,Anti-social behaviour
0,2020-04,532172,165155,Croydon 024B,Anti-social behaviour
0,2020-04,535656,165463,Croydon 026A,Anti-social behaviour
0,2020-04,535656,165463,Croydon 026A,Anti-social behaviour
0,2020-04,531858,164582,Croydon 028C,Anti-social behaviour
0,2020-04,532776,163937,Croydon 029B,Anti-social behaviour
0,2020-04,531681,161877,Croydon 031D,Anti-social behaviour
0,2020-04,531681,161877,Croydon 031D,Anti-social behaviour
0,2020-04,531681,161877,Croydon 031D,Anti-social behaviour
0,2020-04,537879,162394,Croydon 032D,Anti-social behaviour
0,2020-04,538004,162289,Croydon 032D,Anti-social behaviour
0,2020-04,531576,160749,Croydon 037A,Anti-social behaviour
0,2020-04,531047,161557,Croydon 038B,Anti-social behaviour
0,2020-04,531047,161557,Croydon 038B,Anti-social behaviour
0,2020-04,531047,161557,Croydon 038B,Anti-social behaviour
0,2020-04,531047,161557,Croydon 038B,Anti-social behaviour
0,2020-04,531047,161557,Croydon 038B,Anti-social behaviour
0,2020-04,530962,157199,Croydon 044D,Anti-social behaviour
0,2020-04,530962,157199,Croydon 044D,Anti-social behaviour
0,2020-04,531091,157207,Croydon 044D,Anti-social behaviour
0,2020-04,530962,157199,Croydon 044D,Anti-social behaviour
0,2020-04,530962,157199,Croydon 044D,Anti-social behaviour
0,2020-04,530962,157199,Croydon 044D,Anti-social behaviour
0,2020-04,530962,157199,Croydon 044D,Anti-social behaviour
0,2020-04,535159,167303,Croydon 045A,Anti-social behaviour
0,2020-04,515200,184845,Ealing 001A,Anti-social behaviour
0,2020-04,515200,184845,Ealing 001A,Anti-social behaviour
0,2020-04,515200,184845,Ealing 001A,Anti-social behaviour
0,2020-04,515200,184845,Ealing 001A,Anti-social behaviour
0,2020-04,515200,184845,Ealing 001A,Anti-social behaviour
0,2020-04,514697,185072,Ealing 001C,Anti-social behaviour
0,2020-04,512186,184688,Ealing 003E,Anti-social behaviour
0,2020-04,512186,184688,Ealing 003E,Anti-social behaviour
0,2020-04,512186,184688,Ealing 003E,Anti-social behaviour
0,2020-04,512444,184404,Ealing 003F,Anti-social behaviour
0,2020-04,512444,184404,Ealing 003F,Anti-social behaviour
0,2020-04,512444,184404,Ealing 003F,Anti-social behaviour
0,2020-04,512444,184404,Ealing 003F,Anti-social behaviour
0,2020-04,512444,184404,Ealing 003F,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,516267,183879,Ealing 007A,Anti-social behaviour
0,2020-04,513802,182780,Ealing 010E,Anti-social behaviour
0,2020-04,518833,183180,Ealing 011A,Anti-social behaviour
0,2020-04,518529,182860,Ealing 011B,Anti-social behaviour
0,2020-04,518648,181794,Ealing 011C,Anti-social behaviour
0,2020-04,518585,181966,Ealing 011D,Anti-social behaviour
0,2020-04,518585,181966,Ealing 011D,Anti-social behaviour
0,2020-04,518585,181966,Ealing 011D,Anti-social behaviour
0,2020-04,518585,181966,Ealing 011D,Anti-social behaviour
0,2020-04,514063,183242,Ealing 012D,Anti-social behaviour
0,2020-04,514063,183242,Ealing 012D,Anti-social behaviour
0,2020-04,514063,183242,Ealing 012D,Anti-social behaviour
0,2020-04,514063,183242,Ealing 012D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,520778,182899,Ealing 015D,Anti-social behaviour
0,2020-04,516446,180735,Ealing 018D,Anti-social behaviour
0,2020-04,518611,180808,Ealing 020D,Anti-social behaviour
0,2020-04,518083,180723,Ealing 020D,Anti-social behaviour
0,2020-04,518414,180693,Ealing 020D,Anti-social behaviour
0,2020-04,518414,180693,Ealing 020D,Anti-social behaviour
0,2020-04,518083,180723,Ealing 020D,Anti-social behaviour
0,2020-04,518414,180693,Ealing 020D,Anti-social behaviour
0,2020-04,518414,180693,Ealing 020D,Anti-social behaviour
0,2020-04,518414,180693,Ealing 020D,Anti-social behaviour
0,2020-04,518414,180693,Ealing 020D,Anti-social behaviour
0,2020-04,519722,181349,Ealing 021A,Anti-social behaviour
0,2020-04,515160,180666,Ealing 022D,Anti-social behaviour
0,2020-04,515160,180666,Ealing 022D,Anti-social behaviour
0,2020-04,513026,180717,Ealing 023A,Anti-social behaviour
0,2020-04,513026,180717,Ealing 023A,Anti-social behaviour
0,2020-04,513026,180717,Ealing 023A,Anti-social behaviour
0,2020-04,513026,180717,Ealing 023A,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,520339,180095,Ealing 025D,Anti-social behaviour
0,2020-04,512561,180202,Ealing 026B,Anti-social behaviour
0,2020-04,512411,180859,Ealing 026E,Anti-social behaviour
0,2020-04,512411,180859,Ealing 026E,Anti-social behaviour
0,2020-04,512411,180859,Ealing 026E,Anti-social behaviour
0,2020-04,512411,180859,Ealing 026E,Anti-social behaviour
0,2020-04,512411,180859,Ealing 026E,Anti-social behaviour
0,2020-04,518749,179937,Ealing 027A,Anti-social behaviour
0,2020-04,518749,179937,Ealing 027A,Anti-social behaviour
0,2020-04,518749,179937,Ealing 027A,Anti-social behaviour
0,2020-04,515956,180220,Ealing 028B,Anti-social behaviour
0,2020-04,516167,179996,Ealing 028B,Anti-social behaviour
0,2020-04,515956,180220,Ealing 028B,Anti-social behaviour
0,2020-04,516111,180141,Ealing 028F,Anti-social behaviour
0,2020-04,513593,180230,Ealing 029E,Anti-social behaviour
0,2020-04,515213,180370,Ealing 030A,Anti-social behaviour
0,2020-04,515213,180370,Ealing 030A,Anti-social behaviour
0,2020-04,515213,180370,Ealing 030A,Anti-social behaviour
0,2020-04,516660,179761,Ealing 032C,Anti-social behaviour
0,2020-04,516377,178781,Ealing 035B,Anti-social behaviour
0,2020-04,516377,178781,Ealing 035B,Anti-social behaviour
0,2020-04,511643,178816,Ealing 037D,Anti-social behaviour
0,2020-04,511612,178960,Ealing 037D,Anti-social behaviour
0,2020-04,512036,178565,Ealing 037E,Anti-social behaviour
0,2020-04,512036,178565,Ealing 037E,Anti-social behaviour
0,2020-04,512726,179394,Ealing 038A,Anti-social behaviour
0,2020-04,513106,178598,Ealing 038B,Anti-social behaviour
0,2020-04,513106,178598,Ealing 038B,Anti-social behaviour
0,2020-04,513106,178598,Ealing 038B,Anti-social behaviour
0,2020-04,513106,178598,Ealing 038B,Anti-social behaviour
0,2020-04,513106,178598,Ealing 038B,Anti-social behaviour
0,2020-04,513280,178566,Ealing 038B,Anti-social behaviour
0,2020-04,513106,178598,Ealing 038B,Anti-social behaviour
0,2020-04,513072,178566,Ealing 038C,Anti-social behaviour
0,2020-04,513072,178566,Ealing 038C,Anti-social behaviour
0,2020-04,513072,178566,Ealing 038C,Anti-social behaviour
0,2020-04,513072,178566,Ealing 038C,Anti-social behaviour
0,2020-04,512625,178918,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512768,178929,Ealing 038D,Anti-social behaviour
0,2020-04,512554,179019,Ealing 038D,Anti-social behaviour
